A&B,Anode,Bnode,recordtime,Traveltime,Numtrips,Link Length,osm_class,Lanes,Speed,vol per lane,Volume
4243423342434226,42434233,42434226,40456.70833,123.441,2,225.918,residential,1,3.74,370,370
4243382142446902,42433821,42446902,40456.70833,13.2582,73,69.934,unclassified,1,10.79,750,750
4243434642430394,42434346,42430394,40456.70833,107.413,251,250.938,secondary,1,4.78,452,452
4243409842438247,42434098,42438247,40456.70833,20.6288,11,156.689,secondary,1,15.54,772,772
4243422642434215,42434226,42434215,40456.70833,61.7627,2,224.12,residential,1,7.42,620,620
4243415842434160,42434158,42434160,40456.70833,56.404,83,273.241,residential,1,9.91,725,725
4243415642435310,42434156,42435310,40456.70833,21.7627,50,85.182,secondary,1,8.01,649,649
4243420142434197,42434201,42434197,40456.70833,27.1085,1,162.533,residential,1,12.26,777,777
4243421542434205,42434215,42434205,40456.70833,65.57,14,213.875,residential,1,6.67,578,578
4243420542434145,42434205,42434145,40456.70833,9.56612,326,77.642,primary,1,16.60,752,752
4243415642435312,42434156,42435312,40456.70833,9.8394,181,79.86,secondary,1,16.60,752,752
4243383442445569,42433834,42445569,40456.70833,19.6735,5,115.969,primary,1,12.06,774,774
4243419642434140,42434196,42434140,40456.70833,4.32214,14,79.807,primary,1,37.77,1805,1805
4243383442444360,42433834,42444360,40456.70833,7.95669,21,48.374,residential,1,12.44,779,779
4243417542434172,42434175,42434172,40456.70833,55.1823,18,215.991,residential,1,8.01,649,649
1038837572240575520,103883757,2240575520,40456.70833,10.828,1,70.689,secondary,1,13.35,785,785
4287751742846676,42877517,42846676,40456.70833,14.1968,1,103.341,residential,1,14.89,780,780
4243416642434165,42434166,42434165,40456.70833,35.5903,4,154.977,residential,1,8.91,689,689
4243417242434169,42434172,42434169,40456.70833,32.8529,24,154.309,residential,1,9.61,715,715
4243411042436001,42434110,42436001,40456.70833,14.4915,17,79.194,residential,1,11.18,759,759
4243356742437305,42433567,42437305,40456.70833,9.96211,200,80.856,primary,1,16.60,752,752
4243377942440381,42433779,42440381,40456.70833,9.67713,9,78.543,secondary,1,16.60,752,752
4243379742442609,42433797,42442609,40456.70833,84.7847,2,79.001,secondary,1,1.91,203,203
4243340442456084,42433404,42456084,40456.70833,7.94976,192,64.523,secondary,1,16.60,752,752
4243414242434201,42434142,42434201,40456.70833,11.108,377,77.488,primary,1,14.27,785,785
4243357442452040,42433574,42452040,40456.70833,25.0865,33,76.577,secondary,1,6.24,552,552
4243438942426804,42434389,42426804,40456.70833,6.99073,1,92.453,residential,1,27.05,46,46
370870741494509169,370870741,494509169,40456.70833,12.039,7,58.321,primary,1,9.91,725,725
4243427042430269,42434270,42430269,40456.70833,48.0915,7,273.623,unclassified,1,11.64,768,768
4243414842434215,42434148,42434215,40456.70833,34.3456,14,77.797,secondary,1,4.63,441,441
4243414542434148,42434145,42434148,40456.70833,31.5943,17,213.692,residential,1,13.83,786,786
4282414942926395,42824149,42926395,40456.70833,42.5197,2,201.601,residential,1,9.70,718,718
4243434642427764,42434346,42427764,40456.70833,112.953,33,81.311,residential,1,1.47,160,160
4243414242434145,42434142,42434145,40456.70833,61.9617,17,227.993,residential,1,7.53,626,626
4243414042434196,42434140,42434196,40456.70833,18.3276,280,79.807,primary,1,8.91,689,689
4243413142434129,42434131,42434129,40456.70833,14.2424,20,154.321,residential,1,22.16,489,489
291760995536758886,291760995,536758886,40456.70833,29.9816,1,168.987,motorway,2,11.53,766,1532
2762984431934649967,276298443,1934649967,40456.70833,7.83583,15,158.253,motorway,2,41.31,1814,3628
4243407442434077,42434074,42434077,40456.70833,67.7041,8,86.862,secondary,1,2.62,272,272
4248348742475745,42483487,42475745,40456.70833,11.6339,5,62.699,tertiary,1,11.02,755,755
4243410142434098,42434101,42434098,40456.70833,38.6596,11,203.92,residential,1,10.79,750,750
4248347342476720,42483473,42476720,40456.70833,44.6044,2,76.569,tertiary,1,3.51,351,351
4253318642508211,42533186,42508211,40456.70833,52.063,4,329.544,residential,1,12.95,783,783
4243358742449817,42433587,42449817,40456.70833,31.8342,29,78.515,residential,1,5.04,472,472
4248362042471676,42483620,42471676,40456.70833,17.9103,1,75.447,residential,1,8.62,677,677
4248341242478107,42483412,42478107,40456.70833,17.9644,1,79.143,tertiary,1,9.01,693,693
4243426842428198,42434268,42428198,40456.70833,12.4175,123,66.922,unclassified,1,11.02,755,755
424300091782672705,42430009,1782672705,40456.70833,25.0851,7,74.243,unclassified,1,6.05,540,540
4248341042478107,42483410,42478107,40456.70833,20.9017,4,79.323,tertiary,1,7.76,638,638
4243409042434092,42434090,42434092,40456.70833,52.1402,20,234.168,secondary,1,9.19,700,700
4243408542434087,42434085,42434087,40456.70833,31.8852,156,154.463,secondary,1,9.91,725,725
4248347342476036,42483473,42476036,40456.70833,4.64703,1,139.411,residential,1,61.36,1347,1347
4243408742434090,42434087,42434090,40456.70833,40.1093,97,216.163,secondary,1,11.02,755,755
597294518597294545,597294518,597294545,40456.70833,65.3065,1,80.295,trunk,2,2.51,262,523
16924339191692433918,1692433919,1692433918,40456.70833,54.6209,5,79.654,residential,1,2.98,304,304
16924339391692433938,1692433939,1692433938,40456.70833,50.8881,20,107.873,unclassified,1,4.34,418,418
598031871598031851,598031871,598031851,40456.70833,7.33143,18,219.943,motorway_link,1,61.36,1347,1347
4282417442923772,42824174,42923772,40456.70833,38.586,5,201.626,residential,1,10.69,747,747
4243381142441951,42433811,42441951,40456.70833,6.58346,13,79.359,unclassified,1,24.66,288,288
16924339401692433939,1692433940,1692433939,40456.70833,13.366,24,58.752,unclassified,1,8.99,692,692
16924339421692433941,1692433942,1692433941,40456.70833,15.5777,39,75.464,unclassified,1,9.91,725,725
16924339411692433940,1692433941,1692433940,40456.70833,11.8467,31,82.641,unclassified,1,14.27,785,785
16924339201692433919,1692433920,1692433919,40456.70833,49.4373,7,82.098,residential,1,3.40,341,341
4272868942737217,42728689,42737217,40456.70833,25.0799,1,81.805,secondary,1,6.67,578,578
16924339381692433935,1692433938,1692433935,40456.70833,29.9347,10,76.147,residential,1,5.20,483,483
16924339351692433932,1692433935,1692433932,40456.70833,73.642,5,76.338,residential,1,2.12,224,224
4272894142728990,42728941,42728990,40456.70833,6.02178,1,52.719,trunk,2,17.91,713,1426
16924339281692433920,1692433928,1692433920,40456.70833,187.778,1,230.875,residential,1,2.51,262,262
4243442042422053,42434420,42422053,40456.70833,5.9516,12,52.997,unclassified,1,18.21,702,702
4243360442445910,42433604,42445910,40456.70833,30.623,96,154.45,unclassified,1,10.32,737,737
4243329842456303,42433298,42456303,40456.70833,17.2624,24,117.86,residential,1,13.97,786,786
16924339161692433911,1692433916,1692433911,40456.70833,26.4203,8,63.66,residential,1,4.93,463,463
4243407242432693,42434072,42432693,40456.70833,16.5308,149,79.721,secondary,1,9.86,724,724
16924339181692433916,1692433918,1692433916,40456.70833,139.784,1,41.006,residential,1,0.60,67,67
597294552597294549,597294552,597294549,40456.70833,9.20914,4,51.906,primary,1,11.53,766,766
4243441042422050,42434410,42422050,40456.70833,9.6636,2,67.412,unclassified,1,14.27,785,785
16924339101692433907,1692433910,1692433907,40456.70833,26.6325,1,67.747,residential,1,5.20,483,483
424382812141026502,42438281,2141026502,40456.70833,16.82,2,79.003,primary,1,9.61,715,715
4248196542520322,42481965,42520322,40456.70833,4.86229,2,87.049,tertiary,1,36.62,1796,1796
42795971597444019,42795971,597444019,40456.70833,19.6916,9,102.896,primary,1,10.69,747,747
597294545597294551,597294545,597294551,40456.70833,63.0764,1,77.553,trunk,2,2.51,262,523
424382812141026514,42438281,2141026514,40456.70833,13.0701,1,79.283,primary,1,12.41,779,779
4248196542520315,42481965,42520315,40456.70833,15.5547,1,87.672,tertiary,1,11.53,766,766
4243329542456211,42433295,42456211,40456.70833,16.4001,4,123.403,residential,1,15.39,774,774
4243356942437312,42433569,42437312,40456.70833,13.4567,3,89.758,secondary,1,13.64,786,786
4243410542424679,42434105,42424679,40456.70833,6.35683,31,63.856,secondary,1,20.55,592,592
4243428542422258,42434285,42422258,40456.70833,105.17,1,267.529,unclassified,1,5.20,483,483
597294500597294501,597294500,597294501,40456.70833,22.3479,20,155.896,motorway,2,14.27,785,1570
595352906761293064,595352906,761293064,40456.70833,14.0189,1,59.882,secondary,1,8.74,682,682
4282760542814485,42827605,42814485,40456.70833,20.9059,1,79.339,residential,1,7.76,638,638
4243392742435497,42433927,42435497,40456.70833,48.0574,149,188.103,secondary,1,8.01,649,649
597294499597294552,597294499,597294552,40456.70833,15.5649,4,126.33,primary,1,16.60,752,752
4243378942439599,42433789,42439599,40456.70833,17.4785,1,79.419,tertiary,1,9.29,704,704
4243411342429538,42434113,42429538,40456.70833,17.5325,1,79.664,secondary,1,9.29,704,704
4243360442443950,42433604,42443950,40456.70833,15.7721,429,83.194,secondary,1,10.79,750,750
137288883642496451,1372888836,42496451,40456.70833,16.1782,9,79.292,primary,1,10.03,729,729
4282395942926923,42823959,42926923,40456.70833,88.474,1,218.21,residential,1,5.04,472,472
597294492597294518,597294492,597294518,40456.70833,26.238,1,80.092,trunk,2,6.24,552,1105
4243362542443965,42433625,42443965,40456.70833,12.3137,429,77.942,secondary,1,12.95,783,783
424466221506902240,42446622,1506902240,40456.70833,41.0425,22,150.34,secondary,1,7.49,624,624
588152215588152204,588152215,588152204,40456.70833,5.16037,2,58.214,secondary,1,23.07,422,422
4243329842450489,42433298,42450489,40456.70833,31.023,17,140.645,unclassified,1,9.27,703,703
4248255242497734,42482552,42497734,40456.70833,9.52232,36,44.726,secondary,1,9.61,715,715
4243387042434346,42433870,42434346,40456.70833,31.0795,308,72.608,secondary,1,4.78,452,452
4253351742491642,42533517,42491642,40456.70833,26.7328,1,66.082,primary,1,5.06,472,472
59726995642832506,597269956,42832506,40456.70833,69.8161,1,240.413,residential,1,7.04,600,600
4282537142880475,42825371,42880475,40456.70833,15.8974,1,80.361,secondary,1,10.34,738,738
4253397442476732,42533974,42476732,40456.70833,13.5279,2,52.95,primary,1,8.01,649,649
4243388142433886,42433881,42433886,40456.70833,26.8514,317,105.1,unclassified,1,8.01,649,649
4243323742452620,42433237,42452620,40456.70833,3.35797,1,100.739,residential,1,61.36,1347,1347
4243326942452598,42433269,42452598,40456.70833,15.0967,33,101.649,unclassified,1,13.77,786,786
4248255242497733,42482552,42497733,40456.70833,20.1397,11,91.511,secondary,1,9.29,704,704
4243338542449010,42433385,42449010,40456.70833,7.85143,2,70.894,residential,1,18.47,692,692
4282761142809954,42827611,42809954,40456.70833,41.6967,1,158.241,residential,1,7.76,638,638
4243356542443280,42433565,42443280,40456.70833,15.1699,522,85.503,secondary,1,11.53,766,766
4243357742442273,42433577,42442273,40456.70833,16.2927,33,76.182,residential,1,9.56,714,714
4292639542888664,42926395,42888664,40456.70833,17.2374,2,79.242,residential,1,9.40,708,708
4243374342433756,42433743,42433756,40456.70833,42.3408,16,238.648,secondary,1,11.53,766,766
4243383442431902,42433834,42431902,40456.70833,4.97172,252,134.069,unclassified,1,55.16,1585,1585
4243357342440829,42433573,42440829,40456.70833,32.0119,31,81.431,primary,1,5.20,483,483
4243361142439960,42433611,42439960,40456.70833,21.5977,464,79.113,secondary,1,7.49,624,624
4243380042433797,42433800,42433797,40456.70833,34.2484,1,134.053,residential,1,8.01,649,649
276209340279603573,276209340,279603573,40456.70833,42.8903,1,52.734,primary,1,2.51,262,262
4243357342440825,42433573,42440825,40456.70833,23.4636,7,48.225,primary,1,4.20,408,408
4282605342856513,42826053,42856513,40456.70833,25.5127,3,128.966,residential,1,10.34,738,738
27863132342515829,278631323,42515829,40456.70833,22.6287,42,79.615,primary,1,7.20,608,608
4243327542449076,42433275,42449076,40456.70833,21.4231,156,135.602,unclassified,1,12.95,783,783
4243383442431889,42433834,42431889,40456.70833,17.7863,7,62.578,unclassified,1,7.20,608,608
4243354742440785,42433547,42440785,40456.70833,30.2433,2,40.109,secondary,1,2.71,280,280
15448098891399181886,1544809889,1399181886,40456.70833,30.601,2,139.045,primary,1,9.29,704,704
4243355142440408,42433551,42440408,40456.70833,64.4059,8,188.834,residential,1,6.00,537,537
4243375642433743,42433756,42433743,40456.70833,50.809,25,238.648,secondary,1,9.61,715,715
598228119598228127,598228119,598228127,40456.70833,14.1603,1,71.58,motorway_link,1,10.34,738,738
598228143598228119,598228143,598228119,40456.70833,6.25228,3,40.817,secondary,1,13.35,785,785
59580115342747177,595801153,42747177,40456.70833,14.8143,1,69.582,unclassified,1,9.61,715,715
4248348742464551,42483487,42464551,40456.70833,263.891,1,77.413,residential,1,0.60,67,67
4282695742826940,42826957,42826940,40456.70833,55.648,1,117.963,secondary,1,4.34,418,418
4282694042826933,42826940,42826933,40456.70833,65.8622,1,116.346,secondary,1,3.61,359,359
4248350442463727,42483504,42463727,40456.70833,2.14836,16,61.616,primary,1,58.66,1461,1461
6125762642424937,61257626,42424937,40456.70833,10.3398,34,162.855,motorway,2,32.22,1736,3471
4292640942888672,42926409,42888672,40456.70833,11.1065,210,121.48,primary,1,22.37,474,474
100522728596775882,100522728,596775882,40456.70833,20.8565,323,81.635,secondary,1,8.01,649,649
19963236221061531491,1996323622,1061531491,40456.70833,10.6325,341,41.617,tertiary,1,8.01,649,649
100522731596775840,100522731,596775840,40456.70833,9.6884,397,67.585,secondary,1,14.27,785,785
428637022569803362,42863702,2569803362,40456.70833,7.04517,1,51.283,tertiary,1,14.89,780,780
4243371542433712,42433715,42433712,40456.70833,28.061,3,79.77,unclassified,1,5.81,525,525
100522728596775840,100522728,596775840,40456.70833,41.06,104,77.505,secondary,1,3.86,380,380
137288861642468462,1372888616,42468462,40456.70833,6.11041,6,79.45,primary,1,26.60,96,96
4243323742433205,42433237,42433205,40456.70833,74.2681,2,59.612,residential,1,1.64,177,177
4243374342426374,42433743,42426374,40456.70833,67.7703,9,265.262,secondary,1,8.01,649,649
137288869642488930,1372888696,42488930,40456.70833,7.36997,2,79.856,primary,1,22.16,489,489
4243355042435925,42433550,42435925,40456.70833,13.8349,8,75.606,residential,1,11.18,759,759
42455915589099881,42455915,589099881,40456.70833,63.1787,9,128.636,secondary,1,4.16,405,405
4243381142428917,42433811,42428917,40456.70833,36.5685,2,185.27,residential,1,10.36,739,739
42864756279155134,42864756,279155134,40456.70833,13.5113,1,40.079,secondary,1,6.07,541,541
4282687542826872,42826875,42826872,40456.70833,2.63767,3,79.13,secondary,1,61.36,1347,1347
2762979501934649977,276297950,1934649977,40456.70833,31.4613,14,177.327,motorway_link,1,11.53,766,766
4282687242826875,42826872,42826875,40456.70833,20.6556,5,79.13,secondary,1,7.84,641,641
425053932307230978,42505393,2307230978,40456.70833,22.7855,3,85.277,residential,1,7.66,632,632
4243362542433620,42433625,42433620,40456.70833,99.6669,164,273.47,unclassified,1,5.61,511,511
4282686442826868,42826864,42826868,40456.70833,33.1263,5,79.216,secondary,1,4.89,460,460
4282686842826872,42826868,42826872,40456.70833,20.8214,5,79.765,secondary,1,7.84,641,641
4243317342448506,42433173,42448506,40456.70833,16.121,5,78.096,primary,1,9.91,725,725
4248246942492546,42482469,42492546,40456.70833,26.7958,1,79.485,residential,1,6.07,541,541
4282686042826864,42826860,42826864,40456.70833,33.3601,5,79.775,secondary,1,4.89,460,460
4282685742826860,42826857,42826860,40456.70833,17.3122,4,78.663,secondary,1,9.29,704,704
588938282588938289,588938282,588938289,40456.70833,304.18,45,1768.265,primary,1,11.89,772,772
4282682342826820,42826823,42826820,40456.70833,55.1009,2,217.711,secondary,1,8.08,653,653
4243362042433611,42433620,42433611,40456.70833,60.3981,233,273.819,unclassified,1,9.27,703,703
5879341722504882471,587934172,2504882471,40456.70833,29.2274,32,293.597,secondary,1,20.55,592,592
598228039598228143,598228039,598228143,40456.70833,8.72013,3,47.44,secondary,1,11.13,758,758
4243353742435910,42433537,42435910,40456.70833,30.1482,2,75.972,residential,1,5.15,479,479
4282554242866912,42825542,42866912,40456.70833,21.5482,2,85.332,secondary,1,8.10,654,654
4243356442435308,42433564,42435308,40456.70833,14.2849,464,80.515,secondary,1,11.53,766,766
4243286742456041,42432867,42456041,40456.70833,10.4745,677,85.015,primary,1,16.60,752,752
4282681342826816,42826813,42826816,40456.70833,104.055,2,213.865,secondary,1,4.20,408,408
182584170042428332,1825841700,42428332,40456.70833,20.4518,131,71.956,unclassified,1,7.20,608,608
4282685742825539,42826857,42825539,40456.70833,73.582,1,91.531,residential,1,2.54,264,264
5884557441773060099,588455744,1773060099,40456.70833,33.7452,12,49.788,primary,1,3.02,308,308
4292565642908407,42925656,42908407,40456.70833,23.2136,1,82.631,residential,1,7.28,613,613
42471764598043896,42471764,598043896,40456.70833,25.7132,32,179.372,secondary,1,14.27,785,785
4243351342433510,42433513,42433510,40456.70833,2.94517,2,88.355,residential,1,61.36,1347,1347
4243354942433550,42433549,42433550,40456.70833,13.2411,8,54.203,secondary,1,8.37,666,666
427804029593926823,427804029,593926823,40456.70833,1.55953,1,46.786,motorway_link,1,61.36,1347,1347
4243322942444271,42433229,42444271,40456.70833,18.6212,170,116.763,primary,1,12.83,783,783
4243358142433578,42433581,42433578,40456.70833,71.1985,5,146.335,residential,1,4.20,408,408
